,SGB5050,SGB14026,SGB2497,SGB3580,SGB82511,SGB14221,SGB14150,SGB7963,SGB6246,SGB4597,SGB4059,SGB9212,SGB14033,SGB9243,SGB5285,SGB9258,SGB962,SGB15038,SGB4498,SGB79822,SGB6427,SGB19322,SGB14315,SGB29340,SGB991,SGB29305,SGB14869,SGB14891,SGB3966,SGB15074,SGB4592,SGB19823,SGB2047,SGB4776,SGB15140,SGB4343,SGB17523,SGB4616,SGB5882,SGB3931,SGB6626,SGB2127,SGB1957,SGB77498,SGB15209,SGB3945,SGB49059,SGB19429,SGB82546,SGB3683,SGB1945,SGB23239,SGB29321,SGB6836,SGB1586,SGB1526,SGB4174,SGB7111,SGB4743,SGB6816,SGB1520,SGB1951,SGB4697,SGB14037,SGB4722,SGB9418,SGB4605,SGB23242,SGB3578,SGB15111,SGB4372,SGB29302,SGB42321,SGB6749,SGB1557,SGB8235,SGB6938,SGB29375,SGB4341,SGB6452,SGB9434,SGB3930,SGB7494,SGB5104,SGB6172,SGB12320,SGB63163,SGB6961,SGB23982,SGB5054,SGB4183,SGB14139,SGB5986,SGB13947,SGB15125,SGB25547,SGB9193,SGB6734,SGB5884,SGB19880,SGB14138,SGB14812,SGB4629,SGB4594,SGB25538,SGB22210,SGB15405,SGB7136,SGB15493,SGB7927,SGB2019,SGB5894,SGB23477,SGB9437,SGB1467,SGB53794,SGB82499,SGB9425,SGB6420,SGB3978,SGB4817,SGB14905,SGB3991,SGB9269,SGB2133,SGB3993,SGB7285,SGB3969,SGB6334,SGB7292,SGB15203,SGB4078,SGB14770,SGB14795,SGB1533,SGB24644,SGB5832,SGB14933,SGB4494,SGB1776,SGB74488,SGB15072,SGB63167,SGB4116,SGB6728,SGB14928,SGB14339,SGB12664,SGB79798,SGB7164,SGB53807,SGB5286,SGB1504,SGB59869,SGB1791,SGB9733,SGB4989,SGB3936,SGB15462,SGB8599,SGB4572,SGB14925,SGB19290,SGB3613,SGB17195,SGB40892,SGB9634,SGB15480,SGB3952,SGB79883,SGB8236,SGB7256,SGB7965,SGB14248,SGB15449,SGB8025,SGB2299,SGB1457,SGB2502,SGB4528,SGB6524,SGB6013,SGB15898,SGB7122,SGB4063,SGB15894,SGB2016,SGB2037,SGB4905,SGB14839,SGB33546,SGB4531,SGB4159,SGB79833,SGB33750,SGB4643,SGB14042,SGB4418,SGB9385,SGB15064,SGB4739,SGB4747,SGB1481,SGB4906,SGB7281,SGB1939,SGB14958,SGB4034,SGB6193,SGB14025,SGB3977,SGB65115,SGB1792,SGB14196,SGB6609,SGB15875,SGB6050,SGB4130,SGB1692,SGB27808,SGB5072,SGB7917,SGB29347,SGB2126,SGB79840,SGB49163,SGB4930,SGB6371,SGB1943,SGB9992,SGB2479,SGB1657,SGB17132,SGB48424,SGB14962,SGB29334,SGB13972,SGB4628,SGB1580,SGB14844,SGB5266,SGB7984,SGB15172,SGB6627,SGB82503,SGB6486,SGB14050,SGB6359,SGB15382,SGB15355,SGB2053,SGB9447,SGB4744,SGB15101,SGB14940,SGB9344,SGB1850,SGB6629,SGB5789,SGB5880,SGB72480,SGB14985,SGB14387,SGB14216,SGB5182,SGB4953,SGB3934,SGB6767,SGB15068,SGB7261,SGB5265,SGB2087,SGB71281,SGB72336,SGB6445,SGB14397,SGB15204,SGB5066,SGB7265,SGB6791,SGB77276,SGB2289,SGB4036,SGB35138,SGB1581,SGB4680,SGB14322,SGB4030,SGB15471,SGB17007,SGB743,SGB14336,SGB15887,SGB2041,SGB4791,SGB17291,SGB6698,SGB1662,SGB9656,SGB4158,SGB14953,SGB6369,SGB9267,SGB15876,SGB15073,SGB15874,SGB8017,SGB1464,SGB14804,SGB4031,SGB2276,SGB10079,SGB6602,SGB47381,SGB15403,SGB4657,SGB4623,SGB8774,SGB1522,SGB15896,SGB14136,SGB1937,SGB5200,SGB15873,SGB14838,SGB5273,SGB7996,SGB33551,SGB6927,SGB14947,SGB4595,SGB5746,SGB17147,SGB14017,SGB4050,SGB4212,SGB35190,SGB54347,SGB7253,SGB14215,SGB4665,SGB15384,SGB71704,SGB4622,SGB14193,SGB6440,SGB6011,SGB14020,SGB6509,SGB15897,SGB81752,SGB14846,SGB4900,SGB4133,SGB4301,SGB14348,SGB4713,SGB71397,SGB9947,SGB71368,SGB15411,SGB5852,SGB10028,SGB4045,SGB1827,SGB1559,SGB15463,SGB15349,SGB15082,SGB47403,SGB964,SGB6765,SGB12676,SGB14255,SGB15292,SGB6273,SGB14181,SGB15377,SGB2278,SGB4006,SGB15494,SGB14951,SGB4763,SGB15191,SGB4688,SGB14975,SGB6309,SGB14922,SGB7169,SGB4184,SGB5061,SGB4479,SGB10132,SGB15899,SGB14921,SGB69331,SGB1930,SGB6001,SGB5058,SGB15505,SGB961,SGB4333,SGB79823,SGB4772,SGB14243,SGB1541,SGB4870,SGB4648,SGB9649,SGB15273,SGB15123,SGB19882,SGB14143,SGB1437,SGB14803,SGB19351,SGB5068,SGB6067,SGB2141,SGB1543,SGB7264,SGB29591,SGB1668,SGB14182,SGB6460,SGB4756,SGB15076,SGB4419,SGB3321,SGB15011,SGB17137,SGB7263,SGB14125,SGB6661,SGB1702,SGB4909,SGB14212,SGB14966,SGB4395,SGB6144,SGB4029,SGB14127,SGB14205,SGB1542,SGB13165,SGB1538,SGB4963,SGB4777,SGB14898,SGB1781,SGB14128,SGB1566,SGB14987,SGB5184,SGB7101,SGB7144,SGB1666,SGB71883,SGB1456,SGB17148,SGB3813,SGB14177,SGB7985,SGB14367,SGB66170,SGB6385,SGB2499,SGB15278,SGB4079,SGB9275,SGB15035,SGB17008,SGB5903,SGB2073,SGB29328,SGB14834,SGB7121,SGB10120,SGB9632,SGB4035,SGB14747,SGB6769,SGB4406,SGB10107,SGB14808,SGB14996,SGB3983,SGB7202,SGB6350,SGB745,SGB4155,SGB14954,SGB6370,SGB14332,SGB1563,SGB8769,SGB15090,SGB9631,SGB15108,SGB16987,SGB14223,SGB1795,SGB1536,SGB9465,SGB14198,SGB48013,SGB749,SGB9467,SGB6540,SGB25416,SGB4746,SGB10343,SGB1797,SGB4551,SGB15409,SGB1942,SGB4335,SGB1878,SGB7248,SGB2492,SGB14240,SGB7142,SGB6136,SGB5063,SGB2124,SGB15470,SGB4687,SGB9955,SGB14360,SGB31711,SGB15067,SGB9153,SGB4966,SGB15389,SGB6180,SGB14923,SGB4208,SGB14822,SGB48024,SGB8770,SGB15042,SGB15309,SGB985,SGB6131,SGB6378,SGB4193,SGB4040,SGB14969,SGB15459,SGB1848,SGB6450,SGB14142,SGB2048,SGB1423,SGB14328,SGB6077,SGB15115,SGB9256,SGB14151,SGB4342,SGB4613,SGB3573,SGB3962,SGB1973,SGB2321,SGB4770,SGB15280,SGB14307,SGB1540,SGB5183,SGB7295,SGB5060,SGB7995,SGB15148,SGB9391,SGB4888,SGB6768,SGB4701,SGB53443,SGB15150,SGB47656,SGB6183,SGB3959,SGB4785,SGB14764,SGB14179,SGB3989,SGB9387,SGB4877,SGB53517,SGB4937,SGB53821,SGB6329,SGB7118,SGB13977,SGB4948,SGB14890,SGB15450,SGB15394,SGB1883,SGB14932,SGB72479,SGB6421,SGB4143,SGB14873,SGB4151,SGB5854,SGB14965,SGB14027,SGB29097,SGB5785,SGB8030,SGB14894,SGB4939,SGB15402,SGB14837,SGB15158,SGB4438,SGB9463,SGB15065,SGB4402,SGB15164,SGB4808,SGB15395,SGB15892,SGB6153,SGB5193,SGB9294,SGB8249,SGB15131,SGB19315,SGB14789,SGB6847,SGB14911,SGB58520,SGB16955,SGB15872,SGB25431,SGB6533,SGB14327,SGB4778,SGB3940,SGB65958,SGB1474,SGB29381,SGB15469,SGB2298,SGB5870,SGB14863,SGB16986,SGB5197,SGB4080,SGB4393,SGB6188,SGB1585,SGB7044,SGB3965,SGB15041,SGB2135,SGB6338,SGB2275,SGB72916,SGB6176,SGB9205,SGB5851,SGB6422,SGB15507,SGB6367,SGB14906,SGB6014,SGB1532,SGB4619,SGB17009,SGB4809,SGB14253,SGB14263,SGB8047,SGB49168,SGB5790,SGB4727,SGB6058,SGB15085,SGB5740,SGB4316,SGB15460,SGB4194,SGB1404,SGB4886,SGB14929,SGB4181,SGB5115,SGB14899,SGB15201,SGB4725,SGB15385,SGB4710,SGB8026,SGB15888,SGB8640,SGB4044,SGB1840,SGB3920,SGB7951,SGB5071,SGB4675,SGB1564,SGB4704,SGB4718,SGB4621,SGB14784,SGB6187,SGB7930,SGB1802,SGB8653,SGB14995,SGB15383,SGB4741,SGB4893,SGB14123,SGB4053,SGB1525,SGB6484,SGB5180,SGB15156,SGB6305,SGB6179,SGB14247,SGB7298,SGB3961,SGB15127,SGB15224,SGB47850,SGB6790,SGB63101,SGB14252,SGB6747,SGB14773,SGB6510,SGB10119,SGB80143,SGB17151,SGB6170,SGB6310,SGB15095,SGB1962,SGB1561,SGB4769,SGB6428,SGB7076,SGB1528,SGB14209,SGB8022,SGB6272,SGB5989,SGB14845,SGB15877,SGB3970,SGB15022,SGB4987,SGB1981,SGB6289,SGB1408,SGB6487,SGB4042,SGB7051,SGB6579,SGB14794,SGB3928,SGB9293,SGB15903,SGB2229,SGB6307,SGB15012,SGB6141,SGB33550,SGB17168,SGB15410,SGB17130,SGB4958,SGB13982,SGB14137,SGB15149,SGB15121,SGB9247,SGB15506,SGB4373,SGB1614,SGB5742,SGB4677,SGB14394,SGB6190,SGB15272,SGB1928,SGB4166,SGB1539,SGB17153,SGB14972,SGB1468,SGB6376,SGB14370,SGB13979,SGB13981,SGB6499,SGB6570,SGB17154,SGB1395,SGB15413,SGB14960,SGB3964,SGB2025,SGB4709,SGB15052,SGB15290,SGB3574,SGB4761,SGB10108,SGB14974,SGB6506,SGB4771,SGB4751,SGB1600,SGB14810,SGB15322,SGB8255,SGB15196,SGB6285,SGB1778,SGB8779,SGB6055,SGB2057,SGB4573,SGB10118,SGB4289,SGB5118,SGB17300,SGB4626,SGB8601,SGB4779,SGB7966,SGB15350,SGB15051,SGB15015,SGB14250,SGB47280,SGB4724,SGB15107,SGB2227,SGB4121,SGB6465,SGB15143,SGB5904,SGB15390,SGB4553,SGB4046,SGB1411,SGB10083,SGB15370,SGB4546,SGB3922,SGB1842,SGB1813,SGB6139,SGB15198,SGB14937,SGB1940,SGB4423,SGB14990,SGB25493,SGB1785,SGB4317,SGB4394,SGB71759,SGB2311,SGB4549,SGB14854,SGB13997,SGB14980,SGB5076,SGB4529,SGB15097,SGB9342,SGB5744,SGB4664,SGB4247,SGB4703,SGB14927,SGB14317,SGB6347,SGB1560,SGB10124,SGB4786,SGB3996,SGB14237,SGB6169,SGB4658,SGB6771,SGB17167,SGB16971,SGB1948,SGB6038,SGB2021,SGB4364,SGB5809,SGB6293,SGB6438,SGB2313,SGB4260,SGB3988,SGB14386,SGB17169,SGB8056,SGB6571,SGB7168,SGB7097,SGB4832,SGB5853,SGB4712,SGB1469,SGB1782,SGB9292,SGB6503,SGB1887,SGB6956,SGB5843,SGB2279,SGB8130,SGB14824,SGB4655,SGB15878,SGB5065,SGB1676,SGB7114,SGB6177,SGB15124,SGB4782,SGB1835,SGB15213,SGB6750,SGB17152,SGB5042,SGB6472,SGB6358,SGB5736,SGB4894,SGB9273,SGB4825,SGB7980,SGB6935,SGB4882,SGB4651,SGB4659,SGB15145,SGB6362,SGB4082,SGB9290,SGB15299,SGB4420,SGB6340,SGB14334,SGB2286,SGB4669,SGB14912,SGB14874,SGB14909,SGB2121,SGB14341,SGB4768,SGB15126,SGB3958,SGB6846,SGB4654,SGB7115,SGB14999,SGB9202,SGB7931,SGB4630,SGB4798,SGB14114,SGB2230,SGB15154,SGB6653,SGB10130,SGB15467,SGB6308,SGB14924,SGB4606,SGB4988,SGB14749,SGB6174,SGB4706,SGB25497,SGB14737,SGB15103,SGB14963,SGB1980,SGB2296,SGB8059,SGB15229,SGB8655,SGB3677,SGB6039,SGB4794,SGB15373,SGB6328,SGB4762,SGB4711,SGB9203,SGB1941,SGB5842,SGB1545,SGB5817,SGB4750,SGB15180,SGB4742,SGB15049,SGB15225,SGB10116,SGB4191,SGB14384,SGB4365,SGB4815,SGB748,SGB4552,SGB14389,SGB4041,SGB7098,SGB15019,SGB9712,SGB6783,SGB14741,SGB5062,SGB15119,SGB9272,SGB4921,SGB14807,SGB4781,SGB1786,SGB6271,SGB8000,SGB15295,SGB3926,SGB4721,SGB1588,SGB15031,SGB6007,SGB15374,SGB1860,SGB3957,SGB4328,SGB4950,SGB4699,SGB7970,SGB6276,SGB6019,SGB5906,SGB7952,SGB8053,SGB7020,SGB1832,SGB1475,SGB4780,SGB13983,SGB15236,SGB4867,SGB4753,SGB15244,SGB4960,SGB6478,SGB1024,SGB2043,SGB5862,SGB7081,SGB15238,SGB15081,SGB1472,SGB7050,SGB4280,SGB5868,SGB15233,SGB2326,SGB1477,SGB6148,SGB4957,SGB4816,SGB9450,SGB8002,SGB8018,SGB7106,SGB1552,SGB4959,SGB5043,SGB1963,SGB4993,SGB14739,SGB1858,SGB4767,SGB4571,SGB4617,SGB5077,SGB6178,SGB14311,SGB1784,SGB7061,SGB6952,SGB13976,SGB7093,SGB2328,SGB15087,SGB4862,SGB4447,SGB4831,SGB4868,SGB9281,SGB7962,SGB15447,SGB4037,SGB6191,SGB14853,SGB6031,SGB5051,SGB6473,SGB1613,SGB15106,SGB5087,SGB17278,SGB6140,SGB4198,SGB2325,SGB4425,SGB15093,SGB5818,SGB4272,SGB9280,SGB4644,SGB9346,SGB4652,SGB1798,SGB15218,SGB17247,SGB6744,SGB4714,SGB1846,SGB1653,SGB14991,SGB4670,SGB1531,SGB4938,SGB1617,SGB15356,SGB4758,SGB15291,SGB9340,SGB1677,SGB14313,SGB15271,SGB5045,SGB1636,SGB1857,SGB1699,SGB4760,SGB5825,SGB15078,SGB15120,SGB1844,SGB9347,SGB5121,SGB1853,SGB4828,SGB4810,SGB4422,SGB5117,SGB4588,SGB15317,SGB15368,SGB7045,SGB2290,SGB5858,SGB4749,SGB4964,SGB4327,SGB4871,SGB5803,SGB4583,SGB4716,SGB1888,SGB4421,SGB6806,SGB6796,SGB9283,SGB9262,SGB4788,SGB15234,SGB15249,SGB1965,SGB5075,SGB5190,SGB15452,SGB15132,SGB4951,SGB6754,SGB4575,SGB1862,SGB4557,SGB14861,SGB9260,SGB15323,SGB14993,SGB15497,SGB5089,SGB15091,SGB6312,SGB1644,SGB5090,SGB2071,SGB7095,SGB15089,SGB4269,SGB4910,SGB1790,SGB4914,SGB4537,SGB7038,SGB1680,SGB6936,SGB4577,SGB4834,SGB2301,SGB7967,SGB7041,SGB1829,SGB6939,SGB14306,SGB4581,SGB9286,SGB8071,SGB15260,SGB4367,SGB5082,SGB8021,SGB1867,SGB9228,SGB4820,SGB4705,SGB1679,SGB15053,SGB15265,SGB4532,SGB8028,SGB4936,SGB4811,SGB15216,SGB14809,SGB15286,SGB5792,SGB4582,SGB4303,SGB1949,SGB7088,SGB15346,SGB5111,SGB4348,SGB4608,SGB4262,SGB4940,SGB6962,SGB9226,SGB1877,SGB1812,SGB4826,SGB4540,SGB1855,SGB4290,SGB17234,SGB10115,SGB1861,SGB15254,SGB2295,SGB1891,SGB4925,SGB1934,SGB17256,SGB7082,SGB15318,SGB17244,SGB1871,SGB15300,SGB4563,SGB4584,SGB1815,SGB1903,SGB15342,SGB8007,SGB15332,SGB4837,SGB4874,SGB4933,SGB2303,SGB4285,SGB2318,SGB15316,SGB17237,SGB1830,SGB10068,SGB1836,SGB17248,SGB1626,SGB1814
S_22226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008472,0,0,0,0,0,0,0,0,0.0003988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7e-07,0,0,0,0,0.0540262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0.0029773,0,0,0,0,0,0,0,0,0,0,0.0509332,0,0,0.0078146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001133,0,0,0,0,0,0,0,0,0,0,0.0079788,0,0,0,0,0,0,0,0,0,0.0016356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001116,0,0,0,0,0,0,0,0,0,0,0,0,8.2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1236803,0.0469758,0,0,0.000491,0,0,0,0,0,0,0,0,0,0,0.031325,0,0,0,0.4310165
